,task_type,facet_product,facet_goal,facet_named,queries_num,access_area,access_common,access_item,evaluate_best,evaluate_correctn,evaluate_duplicat,evaluate_specific,evaluate_usefulne,find_common,find_known,find_specific,find_without,id_more,id_start,keep_link,learn_database,learn_domain,obtain_part,obtain_specific,obtain_whole,other,bknum_current,bksaved_current,pages_num,querylength,dwellserp,dwellcontent,timepercent,querynumber,clicks_num_segment,clicks_num_session,dwelltosave_cont,dwelltosave_serp,sources_num,refo_current_genera,refo_current_new,refo_current_repeat,refo_current_specia,refo_current_spelli,refo_current_stemid,refo_current_wordsu,state
452,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,0,-1.1516874754131372,-0.7827893183177963,0.9216147849100738,15,17,6,1.6316509970928808,24.269536762193127,2,0,0,0,0,0,0,0,1
453,2,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.3976337490206648,-7.948764091081909,0.7990216857617712,1,1,69,9.975764236181258,1.6436620406737172,1,0,0,0,0,0,0,0,1
454,2,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2.5938813694796483,13.62097464569838,0.7528259410969844,0,7,4,20.631461439690614,18.138722485483413,5,0,0,1,1,0,0,0,2
455,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,-1.716554143620192,24.98920739834947,0.9444532611209087,3,2,-4,9.89663346332167,2.728702338995909,3,0,0,0,0,0,0,0,2
456,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,3,-0.36234742172739465,39.45620718399483,0.1744404424734978,0,2,8,5.465788602601222,12.350804600587484,3,0,0,0,0,0,0,0,0
457,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,-1.0110321685051247,40.8889110327754,0.5165882818111314,1,1,22,17.98838196183133,2.8565889828614166,1,0,0,0,0,0,0,0,2
458,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,-1.7873674083283606,33.34470227776884,0.3799698713664631,1,7,-2,14.430219806248115,-0.7222681769038539,2,0,0,0,0,0,0,0,0
459,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-2.083621896444947,12.809341837370688,0.6879658222629315,0,1,0,3.086878112598108,0.7375839269662745,3,0,0,0,0,0,0,0,1
460,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-2.0879670891670963,13.510104227342097,1.040742367531023,0,5,8,1.4765215906846603,0.9070293914576366,2,0,0,1,0,0,0,0,1
461,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,-0.6471110129351819,26.749744654212314,0.8672875883836314,0,5,-4,87.15846914479195,1.8573393873536381,5,0,0,0,0,0,0,0,0
462,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,2,-1.0948189776108745,1.6855581772995947,0.822688093101065,5,2,18,-3.2273572397015786,15.248447139223174,3,0,0,0,1,0,0,0,1
463,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,3,-1.6089520250728264,-3.372652481299573,1.0181203945854376,0,11,31,-2.611675910780752,1.7236283596790543,2,0,0,0,1,0,0,0,1
464,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,18,3.504544164540907,36.63503420876983,0.7656114331513292,7,4,1,19.726294299934576,2.460262273064842,3,0,0,0,1,0,0,0,1
465,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,-1.545316693822103,18.232609277066082,0.7848145129579921,0,1,18,1.492310209722084,1.2208980026221976,5,0,0,0,0,0,0,0,1
466,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,12.914352899135023,29.46665090079686,0.9621598096115794,1,4,13,34.960698278348225,2.0860625784891833,6,0,0,0,0,0,0,0,1
467,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,-0.9605486024472271,34.6102157745581,0.5490528165196971,4,3,4,32.23351186121385,-0.8558510683369052,3,0,0,0,1,0,0,0,1
468,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,-0.9790147515369689,44.61472997991457,0.9577224314205375,3,4,-10,4.771582268326858,0.8127059476532157,6,0,0,0,0,0,0,0,0
469,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4,3,-1.9897480328056365,22.296627025188975,0.7022985706154313,23,4,3,9.074238384664183,1.3421434067805567,3,0,0,0,1,0,0,0,2
470,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,3,1.5202663784627966,11.314772028653124,0.22339587952117385,2,3,11,0.10927668424399961,69.67533421187872,2,0,0,0,0,0,0,0,2
471,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,86.75874276048272,13.933273424384655,0.6829134318140462,0,2,24,14.101275179591184,1.5752591325478946,7,0,0,0,1,0,0,0,1
472,3,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,25,-0.7890277573369724,41.13709865791964,0.8058918892157454,3,7,-1,19.55819475936542,1.528496584872463,3,0,0,0,1,0,0,0,0
473,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,9,-1.4271670159879322,22.529353328481317,-0.1917572006512426,0,0,4,2.543477038592061,1.6894247818110348,2,0,0,0,0,0,0,1,0
474,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,-0.30244174453950845,49.752282702707504,0.07533815714295308,0,3,5,83.92261384403722,3.0802084680546264,3,0,0,0,0,0,0,0,2
475,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,-0.5484907577200286,45.3171925831452,0.7606669318546413,1,2,13,-4.302502301205401,0.6011513441790144,0,0,0,1,1,0,0,0,1
476,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,-1.6863529931444394,8.84505805196453,0.9062915285690039,7,9,-8,3.073161385617473,-0.7141483643070403,4,0,0,0,0,0,0,0,2
477,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,32,0.26140034984477234,37.44726556539501,0.46301575307735476,0,4,1,-0.5266020033805763,27.00179213173408,3,0,0,0,0,0,0,0,0
478,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0.7915392778589925,17.252998638286442,0.4331064321555017,23,8,16,17.262532733244058,29.831782614427844,2,0,0,0,0,0,0,0,2
479,3,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,6,-0.3320201667963083,34.08452811762506,0.2680975803544603,-1,1,8,0.8374582825511339,54.05015893689223,4,0,0,0,0,0,0,0,1
480,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,-0.9364484832426897,44.07741271233395,0.5115728213942525,1,3,8,4.989431135257714,2.687094165184681,3,0,0,0,1,0,0,1,1
481,2,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,-0.3257204425749549,26.319007319159258,0.18156908686221163,3,6,23,7.476923727716933,3.27625186092055,0,0,0,0,0,0,0,0,0
482,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,0,-1.399836493321295,39.47813310535922,0.8466411192679026,1,9,-7,0.42993164828046027,56.92525695414536,5,0,0,0,1,0,0,0,0
483,2,0,1,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,-1.8113878131295826,44.97042965198834,0.8888152760653818,1,2,4,29.24225999606989,2.968751782773878,4,0,0,0,1,0,0,0,0
484,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,-0.4451967530785681,7.076739085598428,0.7864244745041336,-1,2,-2,29.133005004449714,2.6262560485873765,4,0,0,0,0,0,0,1,1
485,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.0973414848713105,26.964168434361152,0.8966839438630062,1,4,0,5.420400498320456,2.742148250269967,6,0,0,0,0,0,0,0,2
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,22,-0.957604827327592,61.80550840383276,0.39249474710105264,0,1,8,11.441075431246535,0.7852907082794869,4,0,0,0,0,0,0,0,1
487,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0.42035672165698745,22.798988288527664,0.24203245352412012,6,8,54,2.936080043081305,16.977794507451993,0,0,0,0,0,0,0,0,1
488,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0.46600336061263337,5.6912991757789015,0.2589692224160418,4,5,6,13.809241724830141,2.038010173177993,3,0,0,0,0,0,0,0,1
489,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4.804710143930928,5.017158604573784,0.5150726672202369,0,3,12,15.870190137655637,-0.2611298122859713,3,0,0,0,0,0,0,0,0
490,2,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,7,1,-0.03766934360644447,-4.0593856872375795,0.809571807346257,1,3,13,-1.8471976812539044,0.5235881865038715,4,0,0,0,0,0,0,0,1
491,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.924596005641316,10.196277122736994,0.8871321862735613,5,7,-2,0.3841997073265224,0.662433336043948,3,0,0,0,1,0,0,0,0
492,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,-2.270728069273567,35.02677395708673,0.6140536458127904,-1,8,18,26.2909047483735,2.0395957453916846,2,0,0,0,0,0,0,0,1
493,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,7,-0.2150204284423055,24.670992718800548,0.9639400887370073,0,5,8,0.6161230397404656,0.6561726114186984,2,0,0,0,0,0,0,0,0
494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,3,-1.716144963222947,3.649521242496455,0.2190287665916201,1,2,0,10.12517608102553,4.192712160781723,3,0,0,0,0,0,0,0,0
495,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.8019532683781057,14.497775359648381,0.3891832416791463,4,6,19,16.772972601403197,0.9699955102066431,3,0,0,0,0,0,0,0,1
496,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,10,7,6.842016114790317,31.08193544396729,0.9248544665979876,-2,3,-1,7.056283331927871,2.4757359125494185,0,0,0,1,1,0,0,0,0
497,2,0,1,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,0.338967901065455,5.861878779569597,0.5886835872603197,2,0,33,10.022301946831483,10.46068539227364,2,0,0,0,0,0,0,0,2
498,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,6,0.5495310726495599,10.841536110302755,1.020387457509602,2,19,26,12.98299868016545,0.2817300066337805,1,0,0,0,0,0,0,0,1
499,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,-1.3212881025900498,48.77211607738894,0.9795294191108145,17,3,3,1.513097571382336,2.3225333095261345,6,0,0,0,0,0,0,0,1
500,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-4.07815533893947,9.280466979481332,1.0135675950731375,0,5,11,9.336972614972419,2.8702539494623567,3,0,0,0,0,0,0,0,2
501,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,7,-1,-1.7341993411214993,8.529042184515607,-0.014447067168793515,0,10,0,-1.3642971813260263,57.692064958312535,6,0,0,0,1,0,0,0,0
502,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,-1.9924340747911056,25.16310000046907,0.7856663574273284,2,7,23,0.6935293006769341,1.3821478043343078,1,0,0,0,0,0,0,0,0
503,4,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1.360390290640534,14.188646445911596,0.9050770634520223,1,7,9,-1.755538512327396,2.3202822783785173,2,0,0,0,0,0,0,0,0
504,2,1,0,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,-1.733921780323198,5.103303358742082,0.569252341391004,0,2,25,-15.45389432036756,2.2425315937689927,4,0,0,0,0,0,0,0,0
505,3,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,-1.0070625124586687,4.801968984975964,0.016972375411002744,8,2,2,11.06020423603519,26.224443382319265,6,0,0,0,1,0,0,0,1
506,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,-2.5520580812713876,16.521819079891316,0.191905207727838,3,4,19,28.97051603680365,2.545394697429267,5,0,0,0,0,0,0,0,0
507,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,17.446016194064036,21.773722017839603,1.064011211398462,5,2,-7,11.083010531151075,2.002500354034809,3,0,0,0,0,0,0,0,1
508,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,-2.294885069604931,18.896675499981797,1.0457867527881028,6,0,13,-0.189542976149764,2.1844101273059002,1,1,0,0,1,0,0,0,2
509,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0.1717239509122786,31.051678565655486,0.8741503331443308,0,17,-3,-9.327442314894377,2.5963848308730824,3,0,0,0,0,0,0,0,1
510,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.40190940730574587,33.188315237943755,0.670889033811462,0,6,-7,-1.1710356004747613,2.8270856890987366,4,0,0,0,0,0,0,0,2
511,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,-3.206686800862948,14.856919593204283,0.3697346795004304,1,0,0,-1.2870384006791973,2.397690524697727,1,0,0,0,1,0,0,0,0
512,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,-0.8563744053068044,16.960380293934428,0.3376739078163208,3,8,20,-0.7417148316153979,0.01626651677044491,7,1,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,-1.888953463682062,2.9647486748234506,0.6971959970710038,0,9,7,5.507496807066936,41.272913993820865,3,0,0,0,0,0,0,0,1
514,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,4,5.144929862453318,37.00064256648072,0.8482895271970172,7,16,32,25.732826168398976,3.3429152715291197,6,0,0,0,0,0,0,0,2
515,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,7,-0.9672480474203881,59.26221822771831,0.7970310642822056,6,9,2,106.33282736513706,1.4351402814609193,3,0,0,0,0,0,0,0,0
516,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,26,1.0436282483477317,11.881454089451825,0.38063150123776535,2,5,6,7.311974139545935,14.459600338740021,5,0,0,0,1,0,0,0,0
517,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-2.3602444142627124,7.15062277399462,0.8104786702272345,2,9,0,1.4961300733395255,15.024250467155884,5,0,0,0,0,0,0,0,1
518,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1.283023483108067,17.14737409150442,1.0705151622787625,1,9,0,-0.8271123302425973,7.943780844424421,7,0,0,0,0,0,0,0,1
519,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,-0.7861075227192036,7.913194145003385,0.5930794517842802,0,10,-6,13.107512588219683,0.8838086166059604,5,0,0,0,0,0,0,0,2
520,3,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,0,1.9313210239913672,16.385948818203595,0.794695664786863,7,1,5,1.1581122455851645,51.12109379506306,9,0,0,0,1,0,0,0,0
521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,-0.26316866052805143,44.14992594964116,-0.14476716396547498,6,7,-5,21.586194955131713,0.7307063380906478,0,0,0,0,1,0,0,0,0
522,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,-2.171463935867885,11.491850188790266,0.9253693648920475,0,8,-1,3.6532984686311565,2.2044204167689023,6,0,0,0,1,0,0,0,2
523,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,-0.2760119239077939,53.612441173010936,0.99026250163714,3,1,-7,5.368012814374674,2.9223223690997155,0,0,0,0,0,0,0,0,1
524,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,14.827073039936776,46.56607249517893,0.7378982983448542,0,7,19,13.829841576281325,1.9814196667972364,3,0,0,0,1,0,0,0,0
525,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,6,1.1131905829105948,41.61235509139773,0.7564455093585749,5,9,11,1.1188436048975445,10.036150309505869,2,0,0,0,0,0,0,0,1
526,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,2.663122307935609,19.779317573899206,0.44405579014783636,19,10,22,4.463884400774839,1.9563636209312818,2,0,0,0,0,0,0,0,0
527,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,-1,1.6254585259574235,32.056991570530556,0.4154127375949236,5,8,27,5.015122182576416,2.3872066136146746,2,0,0,0,1,0,0,0,1
528,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,0,-1.3740269093460458,13.092424169824204,0.2594800408236655,5,6,23,6.764038154100145,0.8154115236607915,3,0,0,0,0,0,0,0,0
529,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,3,-0.3201054560953852,25.293627975976566,0.4871171037337697,1,0,-2,-2.9592979377986697,1.5822947932037228,5,0,0,0,1,0,0,0,0
530,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,14,-2.310868161082297,15.858241809192666,0.12158057820905027,0,1,4,10.910015026767347,1.7400053242696831,2,0,0,0,0,0,0,0,1
531,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,6,-2.9620144057879956,32.43783049242977,0.8710897165379473,1,5,56,8.324172713123179,2.027024639555082,2,0,0,0,0,0,0,0,0
532,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,4,-0.17260408123853205,47.400460674314644,-0.016374813667960952,2,11,13,8.486646098203698,2.1585735324958666,3,0,0,0,1,0,0,0,0
533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,-0.31607775705183894,-3.611111411822442,0.8961964243650496,6,9,8,1.5069747927261075,0.6868129499829174,3,0,0,0,0,0,0,0,0
534,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,6,-1.041568038649043,56.96697448745867,0.9298610577150328,2,4,21,5.521291178191002,13.269184029461904,1,0,0,0,1,0,0,0,1
535,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.9295217299410452,9.780881431018535,0.6410780887286263,1,7,30,12.06584965304827,29.963118332132755,1,0,0,1,0,0,0,0,0
536,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,1.1799263902182684,27.756608950385626,0.9672632048793942,7,4,-6,7.566541714912686,2.4506242432163425,2,0,0,0,0,0,0,0,1
537,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-1.9474145320032803,12.404257839162131,0.6694145154218082,2,2,0,13.64271458808696,0.8080041971110155,6,0,0,0,0,0,0,0,0
538,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,-1.5189058672433964,8.269129511190831,1.1382027774120644,0,3,33,8.788071436290048,2.3275907974239702,0,0,0,1,0,0,0,0,2
539,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5.172980121421721,23.435257958407583,0.27406410496561534,0,2,1,3.980939619498492,39.38685265677738,2,0,0,0,1,0,0,0,2
540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,7.272700154338223,18.25735529733073,0.9749147746420941,4,0,110,8.977702855665303,54.016552609619126,6,0,0,0,0,0,0,0,0
541,2,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,3,-1.5984333609943202,46.731046628895655,0.38367168342952584,2,0,39,10.470485155423146,15.722995182907649,7,0,0,0,1,0,0,0,2
542,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,1.1999227563194221,41.68259924462007,0.36461018749995594,3,3,7,16.87070106374167,1.1791280150884347,8,0,0,0,0,0,0,1,0
543,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,-2.6128885566731452,51.41786153564055,0.8526920078229641,4,5,-1,1.2515277221311272,2.646709100848666,4,0,0,0,0,0,0,0,1
544,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,-0.5218552355355263,31.75662237365619,0.5839097948307529,0,3,17,31.856880732083013,29.193774464260162,4,0,0,0,0,0,0,0,0
545,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,7,1,11.259492254164726,22.41297650969687,1.111301895630636,0,4,10,5.926077255345143,14.223936024349417,3,0,0,0,1,0,0,0,1
546,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,4.439485411068416,8.30841976071287,1.0656546581726272,0,3,-5,-2.9620808138113954,9.044390363553727,3,0,0,0,0,0,0,0,0
547,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1.7298309672553067,4.053372501487948,0.5359198309916215,6,5,9,-1.2818526916668986,42.124550989580264,3,0,0,0,1,0,0,1,1
548,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,-0.720684123648619,44.54510215365202,1.019608443195563,-2,1,9,9.150348072957254,10.645549658538876,3,0,0,0,1,0,0,0,2
549,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3,0.6767836756458194,1.0212255529793854,0.4002392113190457,0,6,-7,1.7944881217092457,7.750305452345922,4,0,0,0,0,0,0,0,0
550,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,-1.6826315732056458,58.674948186822164,0.3911551381468503,0,5,8,19.541544102233892,14.303662754738287,3,0,0,0,0,0,0,0,1
551,3,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,-1.0552539610666178,3.33312973352409,0.43248930990665435,-1,2,14,9.064583400030314,14.256540892355966,7,0,0,1,0,0,0,0,0
552,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0.970960790246863,101.77685867663845,0.7774597907688757,0,8,17,-0.03162943159160081,51.898589221183144,4,0,0,0,0,0,0,0,1
553,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1.2760125987979487,25.388390632993787,0.18958747549239258,0,5,8,12.037601636004286,2.0448124175390645,2,0,0,0,0,0,0,0,1
554,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,6,7.226723318765371,38.013648675890366,0.786971506566726,7,4,1,9.500155166862436,-0.027882081917796342,2,0,0,0,0,0,0,0,0
555,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,3,7,9.76329975739654,-4.7257475925869254,0.0861717124873681,0,5,-3,-3.370916070738284,2.4778237141044284,3,0,0,0,0,0,0,0,0
556,0,0,1,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1.726261833911189,34.71159788623372,0.40294616502545033,10,0,0,1.634179115455235,1.5448255110142144,3,0,0,0,1,0,0,0,0
