,index,id,studentID,task_id,score,content,time_stamp,target,session_id,query_order,query_len,session_end,query_dwell_time,BEGIN_SEARCH_count,JUMP_IN_count,MOUSE_MOVE_count,JUMP_OUT_count,QUERY_REFORM_count,HOVER_count,CLICK_count,SCROLL_count,OVER_count,SEARCH_END_count,GOTO_PAGE_count,clicked_doc_count,query_relevance_count,query_key_count,task_relevance_count,task_key_count,query_nDCG3,query_nDCG5,query_nDCG10,task_nDCG3,task_nDCG5,task_nDCG10,query_precision3,query_precision5,query_precision10,task_precision3,task_precision5,task_precision10,num_of_click3,ave_query_relevant_score,ave_task_relevant_score,new_unique_query_terms_num,query_similarity,click_precision_query,click_precision_task,num_of_click5,num_of_click10,click_depth,state
389,235,504,2014310881,10,5,TIMESTAMP=1513234882643	USER=2014310881	TASK=10	QUERY= iPhone6 港版是否支持国内运营商	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513230000000.0,1,150,3,20,1,40311.0,1,1,38,1,0,4,1,0,1,0,0,1,1,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.714285714,1.0,1.0,0.714285714,0,1.0,1.0,0.409090909,0.454545455,1.0,1.0,0,0,0,3
390,1238,505,2018000001,12,4,TIMESTAMP=1513236099807	USER=2018000001	TASK=12	QUERY=航母 战略意义	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,151,5,7,1,205888.0,2,4,115,2,0,31,2,339,1,0,1,2,2,2,2,2,1.0,1.0,0.997463909,1.0,1.0,0.997463909,1.0,1.0,1.0,1.0,1.0,1.0,0,3.0,3.0,0.333333333,0.133333333,1.0,1.0,0,1,7,3
391,1057,506,2017011419,4,4,TIMESTAMP=1513236223364	USER=2017011419	TASK=4	QUERY= 国际航班对手提行李的重量限制体积限制，对托运行李的重量限制体积限制，手提行李中能携带多少液体，那些物品必须手提，那些物品必须托运	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,152,1,65,1,177987.0,1,3,56,3,0,6,2,477,1,0,0,2,1,1,1,1,0.830810337,0.953882875,0.955407254,1.0,0.92502567,0.985631169,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,2.0,1.0,0.0,0.5,0.5,1,0,2,2
392,843,507,2016211684,12,4,TIMESTAMP=1513236191139	USER=2016211684	TASK=12	QUERY= 辽宁号 战略目的	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,154,4,9,0,153248.0,1,3,145,3,1,44,3,187,0,0,0,3,3,2,3,2,0.802612059,0.824992546,0.920834525,0.802612059,0.843668134,0.925767118,1.0,1.0,0.888888889,1.0,1.0,0.777777778,2,1.666666667,1.666666667,0.4,0.4,1.0,1.0,2,0,2,3
393,232,508,2014310881,8,5,TIMESTAMP=1513235113632	USER=2014310881	TASK=8	QUERY= 谷歌眼镜功能售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,153,1,9,1,140684.0,1,2,34,2,0,6,2,0,1,0,0,2,2,2,2,2,0.830810337,0.802747804,0.934772293,0.830810337,0.802747804,0.938591722,1.0,1.0,0.9,1.0,1.0,0.9,2,3.0,3.0,1.0,0.0,1.0,1.0,2,0,2,2
394,844,509,2016211684,12,3,TIMESTAMP=1513236319917	USER=2016211684	TASK=12	QUERY= 辽宁号 优势 劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513240000000.0,0,154,5,10,0,110967.0,1,1,98,1,1,38,1,246,0,0,0,1,1,1,1,1,0.240551399,0.295205783,0.616621374,0.240551399,0.295205783,0.616621374,0.666666667,0.6,0.6,0.666666667,0.6,0.6,1,2.0,2.0,0.272727273,0.363636364,1.0,1.0,1,0,3,3
395,845,510,2016211684,12,1,TIMESTAMP=1513236381442	USER=2016211684	TASK=12	QUERY= 辽宁号 优势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,154,6,7,0,48333.0,1,1,137,1,1,60,1,231,0,0,0,1,0,0,0,0,0.518897201,0.550522694,0.697185498,0.50805134,0.509764447,0.577321296,0.666666667,0.8,0.8,0.666666667,0.6,0.5,0,0.0,0.0,0.0,0.857142857,0.0,0.0,0,0,0,3
396,1216,511,2018000001,8,4,TIMESTAMP=1513236469418	USER=2018000001	TASK=8	QUERY= 谷歌眼镜	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,155,1,5,0,197955.0,1,4,145,2,1,16,2,112,0,0,0,2,2,2,2,2,0.612135869,0.719680286,0.879512405,0.612135869,0.719680286,0.879134312,1.0,1.0,0.8,1.0,1.0,0.8,0,3.0,3.0,1.0,0.0,1.0,1.0,1,1,8,1
397,846,512,2016211684,12,2,TIMESTAMP=1513236484668	USER=2016211684	TASK=12	QUERY= 辽宁号 劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513240000000.0,0,154,7,7,1,89330.0,1,2,92,2,0,28,2,18,1,0,0,2,1,1,1,1,0.452508153,0.634045731,0.792012625,0.452508153,0.634045731,0.792012625,0.666666667,0.8,0.7,0.666666667,0.8,0.7,1,1.0,1.0,0.142857143,0.714285714,0.5,0.5,2,0,5,3
398,1217,513,2018000001,8,4,TIMESTAMP=1513236531879	USER=2018000001	TASK=8	QUERY= 谷歌眼镜 售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,155,2,8,0,53300.0,1,2,89,1,1,18,1,134,0,0,0,1,1,1,1,1,1.0,1.0,0.991167064,1.0,1.0,0.991167064,1.0,1.0,1.0,1.0,1.0,1.0,0,3.0,3.0,0.285714286,0.714285714,1.0,1.0,0,1,7,3
399,1074,514,2017011419,12,3,TIMESTAMP=1513236730620	USER=2017011419	TASK=12	QUERY= 辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513240000000.0,0,157,1,4,0,242247.0,1,2,64,2,1,6,2,234,0,0,0,2,1,1,1,1,0.590788903,0.756773775,0.870552241,0.349370093,0.603870076,0.715802316,0.666666667,0.8,0.9,0.666666667,0.8,0.8,1,3.0,2.0,1.0,0.0,0.5,0.5,1,0,2,1
400,1218,515,2018000001,8,3,TIMESTAMP=1513236735875	USER=2018000001	TASK=8	QUERY= 谷歌眼镜 如何使用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513240000000.0,0,155,3,10,0,187870.0,1,8,120,4,1,31,3,136,0,0,0,3,3,3,3,3,0.597761092,0.709291253,0.836906359,0.597761092,0.709291253,0.836906359,1.0,1.0,0.9,1.0,1.0,0.9,1,2.666666667,2.666666667,0.363636364,0.454545455,1.0,1.0,2,0,4,3
401,1075,516,2017011419,12,1,TIMESTAMP=1513236850412	USER=2017011419	TASK=12	QUERY= 辽宁号的基本信息	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,157,2,9,0,103759.0,1,3,91,3,1,14,2,434,0,0,0,2,1,1,1,1,0.535478175,0.503603416,0.686469013,0.690318783,0.610912611,0.776901647,1.0,0.6,0.6,1.0,0.6,0.5,1,3.0,3.0,0.555555556,0.444444444,0.5,0.5,1,0,1,2
402,1219,517,2018000001,8,3,TIMESTAMP=1513236832812	USER=2018000001	TASK=8	QUERY= 谷歌眼镜 如何操作	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513240000000.0,0,155,4,10,1,73438.0,1,4,134,2,0,42,2,108,1,0,0,2,2,1,2,1,0.731840728,0.806194168,0.885284019,1.0,0.887538505,0.985429936,1.0,1.0,0.9,1.0,1.0,0.9,0,2.0,2.0,0.181818182,0.636363636,1.0,1.0,1,1,7,3
403,230,518,2014310881,7,5,TIMESTAMP=1513235698714	USER=2014310881	TASK=7	QUERY= 戒烟方式，好处及副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,156,1,12,0,439207.0,1,2,67,2,1,4,2,0,0,0,0,2,2,2,2,2,0.830810337,0.752520692,0.898833999,0.746215505,0.670514852,0.862033404,1.0,1.0,0.9,1.0,0.8,0.8,0,2.5,3.0,1.0,0.0,1.0,1.0,1,0,4,2
404,231,519,2014310881,7,5,TIMESTAMP=1513235771101	USER=2014310881	TASK=7	QUERY= 戒烟副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,156,2,6,1,60907.0,1,1,73,1,0,8,1,0,1,0,0,1,1,1,1,1,0.798880546,0.809330569,0.942293725,0.798880546,0.76732376,0.9307719,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,0.0,0.5,1.0,1.0,1,0,1,3
405,1076,520,2017011419,12,4,TIMESTAMP=1513237050681	USER=2017011419	TASK=12	QUERY= 辽宁号参数信息	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,157,3,8,0,187073.0,1,1,27,1,1,2,1,0,0,0,0,1,1,1,1,1,0.0,0.407188196,0.469945565,0.0,0.425858519,0.459444376,0.0,0.4,0.4,0.0,0.4,0.3,0,3.0,3.0,0.181818182,0.545454545,1.0,1.0,1,0,4,3
406,819,521,2016211684,4,2,TIMESTAMP=1513237049868	USER=2016211684	TASK=4	QUERY= 国际航班 行李限制	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513240000000.0,0,159,1,10,0,192470.0,1,4,124,4,1,42,4,150,0,0,0,4,4,4,4,2,0.798880546,0.771177998,0.931140717,0.798880546,0.771177998,0.931140717,1.0,1.0,0.9,1.0,1.0,0.9,1,2.75,2.0,1.0,0.0,1.0,1.0,2,1,8,2
407,1077,523,2017011419,12,4,TIMESTAMP=1513237168257	USER=2017011419	TASK=12	QUERY= 辽宁号的优劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,157,4,8,1,102627.0,1,1,87,1,0,10,1,103,1,0,0,1,1,1,1,1,0.746215505,0.821549703,0.903002232,0.721654198,0.772552388,0.885914163,1.0,1.0,0.9,0.666666667,0.6,0.7,0,2.0,2.0,0.333333333,0.333333333,1.0,1.0,1,0,4,3
408,820,524,2016211684,4,2,TIMESTAMP=1513237183694	USER=2016211684	TASK=4	QUERY= 国际航班 托运行李限制	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513240000000.0,0,159,2,12,0,121211.0,1,2,56,2,1,12,2,71,0,0,0,2,1,1,1,1,0.596170974,0.708142032,0.891327798,0.596170974,0.708142032,0.89166718,0.666666667,0.8,0.9,0.666666667,0.8,0.9,1,3.0,3.0,0.181818182,0.818181818,0.5,0.5,1,1,6,3
409,1213,525,2018000001,7,5,TIMESTAMP=1513237233440	USER=2018000001	TASK=7	QUERY= 戒烟 副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,158,1,7,0,173365.0,1,2,95,1,1,12,1,242,0,0,0,1,1,1,1,1,0.798880546,0.842864497,0.943102618,0.804612906,0.947881595,0.943723541,1.0,1.0,1.0,1.0,1.0,0.9,1,3.0,3.0,1.0,0.0,1.0,1.0,1,0,1,3
410,821,526,2016211684,4,1,TIMESTAMP=1513237257852	USER=2016211684	TASK=4	QUERY= 国际航班 手提行李限制	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,159,3,12,0,61185.0,2,2,173,2,1,42,2,153,0,0,1,2,2,2,2,2,1.0,1.0,0.983152742,1.0,1.0,0.984474287,1.0,1.0,1.0,1.0,1.0,1.0,0,3.0,2.5,0.153846154,0.692307692,1.0,1.0,0,1,8,3
411,1065,527,2017011419,10,5,TIMESTAMP=1513237485718	USER=2017011419	TASK=10	QUERY= 国内和香港的iphone6的售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,160,1,17,0,55488.0,1,1,49,1,1,6,1,0,0,0,0,1,1,1,1,1,1.0,0.916532372,0.966647961,1.0,0.990818311,0.986151089,1.0,1.0,0.8,1.0,1.0,0.8,1,3.0,3.0,1.0,0.0,1.0,1.0,1,0,1,2
412,822,528,2016211684,4,5,TIMESTAMP=1513237509629	USER=2016211684	TASK=4	QUERY= 国际航班 手提行李 液体	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,159,4,13,0,242540.0,1,2,96,2,1,16,2,102,0,0,0,2,1,1,1,1,0.596170974,0.624674403,0.862415498,0.511576142,0.563535471,0.850690487,0.666666667,0.8,0.9,0.666666667,0.8,0.9,0,3.0,3.0,0.153846154,0.692307692,0.5,0.5,0,1,6,3
413,1214,529,2018000001,7,5,TIMESTAMP=1513237509846	USER=2018000001	TASK=7	QUERY= 戒烟 有效方法	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,158,2,8,0,266848.0,1,6,142,4,1,6,2,6,0,0,0,2,2,2,2,2,0.731840728,0.674989091,0.85611018,0.597761092,0.686923714,0.828650553,1.0,0.8,0.7,1.0,0.8,0.7,1,2.5,2.5,0.4,0.3,1.0,1.0,1,0,1,3
414,1215,530,2018000001,7,5,TIMESTAMP=1513237537120	USER=2018000001	TASK=7	QUERY= 戒烟 好处	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,158,3,6,1,70956.0,2,8,144,4,1,24,4,80,1,0,0,2,2,2,2,2,1.0,1.0,0.991167064,1.0,0.92502567,0.981767421,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,0.222222222,0.333333333,1.0,1.0,1,0,1,3
415,1066,531,2017011419,10,4,TIMESTAMP=1513237590257	USER=2017011419	TASK=10	QUERY= 如何在香港购买iphone6	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,160,2,15,0,90953.0,1,3,43,3,1,2,1,0,0,0,0,1,1,1,1,1,0.798880546,0.854645626,0.959549589,0.865920364,0.976294079,0.977915774,1.0,1.0,1.0,1.0,1.0,1.0,0,3.0,3.0,0.238095238,0.476190476,1.0,1.0,0,0,0,3
416,823,532,2016211684,4,5,TIMESTAMP=1513237642365	USER=2016211684	TASK=4	QUERY= 国际航班 托运物品 手提物品	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,159,5,15,1,90894.0,1,2,68,2,0,12,2,24,1,0,0,0,0,0,0,0,1.0,0.841558042,0.964072239,1.0,0.841558042,0.955797838,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.266666667,0.466666667,0.0,0.0,0,0,29,3
417,1067,533,2017011419,10,3,TIMESTAMP=1513237702692	USER=2017011419	TASK=10	QUERY= 从香港购买iphone带回国内是否需要缴纳关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513240000000.0,0,160,3,24,0,90594.0,1,2,56,2,1,12,2,0,0,0,0,2,2,1,2,0,0.830810337,0.813513307,0.920502654,0.830810337,0.813513307,0.917646155,1.0,1.0,1.0,1.0,1.0,0.8,1,2.0,1.0,0.464285714,0.392857143,1.0,1.0,1,0,3,3
418,1068,534,2017011419,10,5,TIMESTAMP=1513237736485	USER=2017011419	TASK=10	QUERY=港版iphone是否支持国内运营商网络	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,160,4,19,1,26423.0,1,1,24,1,0,6,1,0,1,0,0,1,1,1,1,1,0.428571429,0.608441761,0.741144244,0.562651065,0.723588799,0.81623589,1.0,1.0,0.9,1.0,1.0,0.9,1,2.0,2.0,0.25,0.34375,1.0,1.0,1,0,1,3
419,830,535,2016211684,10,1,TIMESTAMP=1513237997838	USER=2016211684	TASK=10	QUERY= 香港 iphone6 售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,161,1,14,0,44667.0,1,2,92,2,1,24,2,0,0,0,0,2,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,1.0,0.0,1.0,1.0,1,0,2,3
420,831,536,2016211684,10,5,TIMESTAMP=1513238058614	USER=2016211684	TASK=10	QUERY= iphone6 售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,161,2,11,0,52462.0,1,1,55,1,1,14,1,49,0,0,0,1,1,1,1,1,0.830810337,0.877722134,0.938350151,0.959453515,0.909879404,0.943493735,1.0,1.0,0.9,1.0,1.0,0.9,0,3.0,3.0,0.0,0.833333333,1.0,1.0,0,0,0,2
421,832,537,2016211684,10,1,TIMESTAMP=1513238215034	USER=2016211684	TASK=10	QUERY= iphone6 香港售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,161,3,13,0,132285.0,1,4,107,4,1,30,4,152,0,0,0,4,4,2,4,4,1.0,1.0,0.99274447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,0.166666667,0.833333333,1.0,1.0,2,2,7,3
422,239,538,2014310881,12,3,TIMESTAMP=1513237046212	USER=2014310881	TASK=12	QUERY= 辽宁号	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513240000000.0,0,163,1,4,0,286020.0,1,2,89,2,1,14,2,0,0,0,0,2,2,2,2,2,0.590788903,0.756773775,0.870552241,0.349370093,0.603870076,0.715802316,0.666666667,0.8,0.9,0.666666667,0.8,0.8,0,2.5,2.0,1.0,0.0,1.0,1.0,1,0,4,1
423,833,539,2016211684,10,3,TIMESTAMP=1513238317717	USER=2016211684	TASK=10	QUERY= iphone6 从香港带回内地 关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513240000000.0,0,161,4,19,0,84550.0,1,4,107,4,1,38,3,0,0,0,0,3,3,2,3,1,0.798880546,0.802338957,0.941440644,0.922579696,0.9271882,0.974040288,1.0,1.0,1.0,1.0,1.0,1.0,2,2.333333333,1.666666667,0.368421053,0.526315789,1.0,1.0,2,0,3,3
424,240,540,2014310881,12,1,TIMESTAMP=1513237164950	USER=2014310881	TASK=12	QUERY= 辽宁号基本信息	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,163,2,8,0,106136.0,1,8,283,8,1,62,8,118,0,0,0,8,5,2,5,2,0.205039254,0.408865975,0.649401733,0.397480373,0.545369191,0.754813296,1.0,1.0,1.0,1.0,1.0,1.0,3,1.5,1.333333333,0.5,0.5,0.625,0.625,5,2,8,2
425,834,541,2016211684,10,5,TIMESTAMP=1513238369969	USER=2016211684	TASK=10	QUERY=港版iphone6 内地运营商	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,161,5,15,0,42433.0,1,1,84,1,1,20,1,80,0,0,0,1,1,0,1,0,0.333333333,0.56785236,0.775097172,0.489759575,0.691742433,0.805764117,1.0,1.0,0.9,1.0,1.0,0.9,0,1.0,1.0,0.19047619,0.523809524,1.0,1.0,0,0,0,3
426,835,542,2016211684,10,5,TIMESTAMP=1513238414114	USER=2016211684	TASK=10	QUERY=港版iphone6 联通	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513240000000.0,1,161,6,12,0,36418.0,1,1,74,1,1,10,1,0,0,0,0,1,1,1,1,1,1.0,1.0,0.993653251,0.687147516,0.773893196,0.878761479,1.0,1.0,0.9,1.0,1.0,0.9,1,3.0,2.0,0.117647059,0.588235294,1.0,1.0,1,0,1,3
427,1205,543,2018000001,4,4,TIMESTAMP=1513238448547	USER=2018000001	TASK=4	QUERY= 飞美国 行李	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,166,1,7,0,233603.0,1,6,114,3,1,14,2,0,0,0,0,2,2,1,2,1,0.798880546,0.63997292,0.908299414,0.798880546,0.646727032,0.904785704,1.0,0.8,0.8,1.0,0.8,0.8,1,2.0,2.0,1.0,0.0,1.0,1.0,1,0,1,2
428,836,544,2016211684,10,4,TIMESTAMP=1513238470752	USER=2016211684	TASK=10	QUERY=港版iphone6 电信	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,161,7,12,1,43334.0,1,3,83,3,0,22,3,0,1,0,0,3,2,1,2,1,0.377627397,0.618654885,0.618654885,0.266161619,0.573997641,0.573997641,0.666666667,0.8,0.8,0.666666667,0.8,0.8,2,1.333333333,1.0,0.142857143,0.714285714,0.666666667,0.666666667,2,0,3,3
429,1206,545,2018000001,4,4,TIMESTAMP=1513238596502	USER=2018000001	TASK=4	QUERY= 飞美国 行李 液体	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,166,2,10,0,127841.0,1,6,157,3,1,28,3,16,0,0,0,3,3,3,3,2,0.731840728,0.614611301,0.832503892,1.0,0.893613867,0.974666145,1.0,1.0,1.0,1.0,1.0,1.0,2,2.666666667,2.0,0.25,0.75,1.0,1.0,2,0,2,3
430,811,546,2016211684,3,1,TIMESTAMP=1513238633895	USER=2016211684	TASK=3	QUERY= 死飞自行车 	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,162,1,7,0,25888.0,1,1,37,1,1,4,1,0,0,0,0,1,0,0,0,0,0.319817838,0.360306215,0.59020864,0.205039254,0.224595094,0.525848814,0.666666667,0.8,0.7,0.666666667,0.6,0.6,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1
431,241,547,2014310881,12,4,TIMESTAMP=1513237489068	USER=2014310881	TASK=12	QUERY= 辽宁号战略作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,163,3,8,0,313734.0,1,2,45,2,1,6,2,0,0,0,0,2,2,2,2,2,1.0,1.0,0.994910327,0.690318783,0.840420757,0.849801053,1.0,1.0,0.8,1.0,1.0,0.8,1,3.0,2.5,0.333333333,0.333333333,1.0,1.0,1,0,3,3
432,812,548,2016211684,3,1,TIMESTAMP=1513238670396	USER=2016211684	TASK=3	QUERY= 死飞自行车 淘宝	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,162,2,9,0,27924.0,1,1,68,1,1,18,1,105,0,0,0,1,1,0,1,0,0.68848245,0.782832977,0.891763256,0.68848245,0.782832977,0.891763256,0.666666667,0.8,0.8,0.666666667,0.8,0.8,0,1.0,1.0,0.25,0.75,1.0,1.0,0,1,6,2
433,1207,549,2018000001,4,1,TIMESTAMP=1513238709509	USER=2018000001	TASK=4	QUERY= 飞美国 不能托运	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,166,3,9,0,103511.0,1,4,107,2,1,28,1,132,0,0,0,1,0,0,0,0,0.857951417,0.877706997,0.884627214,0.690318783,0.725940876,0.786152785,1.0,1.0,0.9,1.0,1.0,0.9,0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,1,0,5,3
434,1208,550,2018000001,4,1,TIMESTAMP=1513238797756	USER=2018000001	TASK=4	QUERY= 飞美国 禁止托运	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,166,4,9,0,78605.0,1,2,74,1,1,14,1,192,0,0,0,1,1,0,0,0,0.395144266,0.738048742,0.777675549,1.0,1.0,0.988802604,1.0,1.0,0.9,1.0,1.0,0.8,0,1.0,0.0,0.2,0.6,1.0,0.0,0,1,8,3
435,813,551,2016211684,3,3,TIMESTAMP=1513238809057	USER=2016211684	TASK=3	QUERY= 死飞自行车 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513240000000.0,0,162,3,9,0,118525.0,1,4,142,4,1,22,4,25,0,0,0,4,4,1,4,2,0.361531611,0.506323287,0.697956172,0.374295032,0.547786393,0.756365367,0.666666667,0.8,0.8,0.666666667,0.8,0.8,1,1.5,1.75,0.2,0.6,1.0,1.0,2,2,9,2
436,814,552,2016211684,3,1,TIMESTAMP=1513238894375	USER=2016211684	TASK=3	QUERY= 死飞自行车 清华大学附近	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,162,4,13,0,46793.0,1,1,71,1,1,18,1,0,0,0,0,1,0,0,0,0,0.802612059,0.769872439,0.926035373,0.703918089,0.698543684,0.88977456,1.0,1.0,0.888888889,0.666666667,0.8,0.777777778,0,0.0,0.0,0.428571429,0.428571429,0.0,0.0,1,0,5,2
437,815,553,2016211684,3,1,TIMESTAMP=1513238930736	USER=2016211684	TASK=3	QUERY=清华大学附近 死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,162,5,12,0,30743.0,1,0,35,0,1,0,0,38,0,0,0,0,0,0,0,0,0.547491847,0.672960334,0.865687188,0.547491847,0.630753472,0.834335435,0.666666667,0.8,0.888888889,0.666666667,0.8,0.777777778,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,29,2
438,816,554,2016211684,3,1,TIMESTAMP=1513238971877	USER=2016211684	TASK=3	QUERY=清华大学西门自行车店 死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,162,6,16,0,34922.0,1,1,88,1,1,16,1,0,0,0,0,1,1,1,1,0,0.397480373,0.673554521,0.740234974,0.266161619,0.552249779,0.58713676,1.0,1.0,0.857142857,0.666666667,0.8,0.714285714,0,2.0,1.0,0.2,0.666666667,1.0,1.0,0,0,0,3
439,817,555,2016211684,3,1,TIMESTAMP=1513238994641	USER=2016211684	TASK=3	QUERY=清华大学西门实体店 死飞自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513240000000.0,0,162,7,15,0,17086.0,1,0,78,0,1,18,0,0,0,0,0,0,0,0,0,0,0.497201365,0.470212555,0.761063413,0.574188327,0.534645575,0.767729769,0.666666667,0.6,0.714285714,0.666666667,0.6,0.714285714,0,0.0,0.0,0.133333333,0.866666667,0.0,0.0,0,0,29,3
440,242,556,2014310881,12,3,TIMESTAMP=1513237879065	USER=2014310881	TASK=12	QUERY= 辽宁号与其他国家航母比优势劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513240000000.0,0,163,4,16,0,379866.0,1,3,94,3,1,16,3,0,0,0,0,3,3,3,3,2,0.458057871,0.461381114,0.721627888,0.569289738,0.557838035,0.75125608,1.0,1.0,1.0,1.0,1.0,1.0,2,3.0,2.333333333,0.578947368,0.210526316,1.0,1.0,3,0,4,3
441,818,557,2016211684,3,4,TIMESTAMP=1513239062368	USER=2016211684	TASK=3	QUERY=死飞自行车 注意事项	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513240000000.0,1,162,8,10,1,55548.0,1,3,95,3,0,34,3,34,1,0,0,3,3,1,3,1,0.597761092,0.471628315,0.773903087,0.417511385,0.404078319,0.661460918,1.0,1.0,0.9,0.666666667,0.8,0.8,1,1.666666667,1.666666667,0.210526316,0.315789474,1.0,1.0,1,1,8,3
442,243,558,2014310881,12,3,TIMESTAMP=1513237956510	USER=2014310881	TASK=12	QUERY= 辽宁号长度排水	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513240000000.0,0,163,5,8,1,70260.0,1,2,79,2,0,18,2,0,1,0,0,2,1,0,1,1,0.254747466,0.56750217,0.60238915,0.230235522,0.544090639,0.632613719,0.666666667,0.8,0.833333333,0.666666667,0.8,0.833333333,0,0.5,1.0,0.210526316,0.210526316,0.5,0.5,1,0,5,3
